% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=892510, Fri Feb 16 18:41:17 2018, <python>{}</python>
30 180 0.14360804327746565 1.2183139646953405 -49.99999135533075 -4.9999991355330749e+01 -49.98999682666734 -49.97389978292861   
31 186 0.10000845677460392 1.4234919202993879 -49.99999135533075 -4.9999698288517379e+01 -49.99891680581706 -49.99540203709459   
32 192 0.10529992232720016 1.632817514302474 -49.99999135533075 -4.9999982952104332e+01 -49.998479469294196 -49.99743400627433   
33 198 0.09422653720949667 1.2717109806557492 -49.99999135533075 -4.9999662927522252e+01 -49.99871103425254 -49.99741060365615   
34 204 0.07541874163995625 1.4209610972396156 -49.99999135533075 -4.9999792486414215e+01 -49.999327071622446 -49.997827393269276   
35 210 0.06396470423535162 1.4751982441027516 -49.99999135533075 -4.9999981988062416e+01 -49.99979252031599 -49.99888970596269   
36 216 0.05304513541540949 1.5425843390311338 -49.99999135533075 -4.9999959555157197e+01 -49.99991205078231 -49.999504039607125   
37 222 0.05594365627470363 1.7228407323442907 -49.99999135533075 -4.9999932646839810e+01 -49.999871725910445 -49.99977027635314   
38 228 0.05092616464106609 1.503904984212337 -49.99999135533075 -4.9999948602483997e+01 -49.99990608584281 -49.99975300091273   
39 234 0.049077059947078755 1.8135478459892147 -49.999994585789835 -4.9999994585789835e+01 -49.99997204272776 -49.99982125265843   
40 240 0.03862228285942529 1.7830964792698218 -49.999994585789835 -4.9999988657108091e+01 -49.999934188245874 -49.999703699316804   
41 246 0.03403335918073944 1.6724451344004923 -49.99999991460868 -4.9999999914608679e+01 -49.99997056744462 -49.99980162941995   
42 252 0.025220678936803013 1.6858931833492046 -49.99999991460868 -4.9999996748417061e+01 -49.999940966210005 -49.99992344893329   
43 258 0.02658079597873982 1.8129285363329484 -49.99999991460868 -4.9999997507922899e+01 -49.99997622261372 -49.999944740411976   
44 264 0.020948539306474095 1.56797293693789 -49.99999991460868 -4.9999998556763643e+01 -49.999985792768925 -49.999972140687476   
45 270 0.022180001471526725 1.4869850930906419 -49.99999991460868 -4.9999998083508359e+01 -49.99998989531262 -49.999987928409936   
46 276 0.02055112148061646 1.1421240682191822 -49.99999991460868 -4.9999997918420775e+01 -49.99998728568225 -49.999976708214675   
47 282 0.01797550914349547 1.2576454404839676 -49.99999991460868 -4.9999999264098207e+01 -49.999988447634266 -49.9999843780502   
48 288 0.019824916896826396 1.1478725905805633 -49.99999991460868 -4.9999999905925669e+01 -49.99999667689862 -49.99998573177633   
49 294 0.014539901345050616 1.0784868370629699 -49.99999991460868 -4.9999999779685893e+01 -49.999997374901774 -49.99999401157045   
50 300 0.011766318061051785 1.296765004717928 -49.99999991460868 -4.9999999829352632e+01 -49.99999734767777 -49.9999952250061   
51 306 0.01092744357289616 1.0547891906424196 -49.99999991460868 -4.9999999848624967e+01 -49.99999925869592 -49.999998616014295   
52 312 0.009905527655854845 1.1220358143487745 -49.99999991460868 -4.9999999903284092e+01 -49.999999647349995 -49.999999459019925   
53 318 0.007743402543785721 1.0256397089720135 -49.99999991460868 -4.9999999833205401e+01 -49.99999940407282 -49.999999241429514   
54 324 0.007608805880613035 1.3080679838085691 -49.99999999605551 -4.9999999996055507e+01 -49.999999810866086 -49.99999950349928   
55 330 0.0060527927361022 1.2005550038789934 -49.99999999605551 -4.9999999977078986e+01 -49.99999989464088 -49.99999963158575   
56 336 0.00487145470612552 1.1781002919265113 -49.99999999605551 -4.9999999974015196e+01 -49.99999992005263 -49.99999990365627   
57 342 0.003636214886828223 1.4067122101118248 -49.99999999605551 -4.9999999972748824e+01 -49.999999877691394 -49.99999970871424   
58 348 0.0030100329334084544 1.3551211961254475 -49.99999999730137 -4.9999999997301373e+01 -49.99999997336552 -49.99999992781307   
59 354 0.0031583124024544503 1.215575421723735 -49.999999998742254 -4.9999999998742254e+01 -49.99999997437054 -49.999999964957695   
60 360 0.002737003202204786 1.3723763091437322 -49.99999999998231 -4.9999999999982307e+01 -49.99999998522997 -49.999999965479105   
61 366 0.0026637174084541775 1.2467045912806345 -49.99999999998231 -4.9999999998639296e+01 -49.999999995745625 -49.999999980371356   
62 372 0.002791018478090806 1.2028303778448146 -49.99999999998231 -4.9999999997677421e+01 -49.99999998281896 -49.999999978656966   
63 378 0.0023216674928509128 1.188445384997402 -49.99999999998231 -4.9999999998935081e+01 -49.99999998392715 -49.999999981773456   
64 384 0.002082519663669539 1.1745590020507788 -49.99999999998231 -4.9999999997966611e+01 -49.999999997023636 -49.999999995288555   
65 390 0.00212373630002815 1.0279842270796833 -49.99999999998231 -4.9999999999308308e+01 -49.99999999400635 -49.99999998781573   
66 396 0.0015952782595034388 1.2963728010474487 -49.99999999998231 -4.9999999998950727e+01 -49.999999997915985 -49.99999998768328   
67 402 0.0012656362910594644 1.2732589445525877 -49.99999999998231 -4.9999999999869885e+01 -49.999999999054786 -49.999999997902044   
68 408 0.0011405824339516108 1.5668127953467093 -49.99999999998231 -4.9999999999920774e+01 -49.99999999923888 -49.999999998179   
69 414 0.0009540888316630829 1.6348509889711609 -49.99999999998231 -4.9999999999858730e+01 -49.999999999366274 -49.99999999851519   
70 420 0.0009328875362960641 1.8894005306412218 -49.99999999998231 -4.9999999999957268e+01 -49.99999999975459 -49.99999999872777   
71 426 0.0007759975936185184 1.6907660098742434 -49.99999999998231 -4.9999999999923787e+01 -49.99999999958743 -49.99999999924172   
72 432 0.0007023994512583329 1.5980239928278661 -49.99999999999962 -4.9999999999999623e+01 -49.99999999981587 -49.99999999955816   
73 438 0.0006612177446468913 1.3499880859591533 -49.99999999999962 -4.9999999999981299e+01 -49.999999999909285 -49.999999999688626   
74 444 0.00047539667814885353 1.0386243135990074 -49.99999999999962 -4.9999999999988248e+01 -49.99999999995523 -49.99999999986878   
75 450 0.0003442073763618654 1.3050944997879623 -49.99999999999962 -4.9999999999996092e+01 -49.999999999936875 -49.99999999990135   
76 456 0.0002521843444001761 1.3341575787864848 -49.99999999999962 -4.9999999999992284e+01 -49.99999999996645 -49.999999999955676   
77 462 0.0002264567604972746 1.3914715543773073 -49.99999999999962 -4.9999999999995090e+01 -49.99999999997943 -49.99999999996049   
78 468 0.00023256859439218627 1.2607884811977166 -49.99999999999962 -4.9999999999996426e+01 -49.99999999998985 -49.99999999997911   
79 474 0.00031685565499727273 1.12245708695152 -49.99999999999987 -4.9999999999999872e+01 -49.999999999995374 -49.99999999999228   
80 480 0.0004056626953665281 1.40466135856776 -49.99999999999987 -4.9999999999999339e+01 -49.99999999999771 -49.99999999999438   
81 486 0.0005267292219099048 1.4678014172059122 -49.99999999999987 -4.9999999999991573e+01 -49.99999999997909 -49.99999999993489   
82 492 0.0004091432272830256 1.8638291870034107 -49.99999999999987 -4.9999999999999680e+01 -49.99999999997354 -49.999999999947974   
83 498 0.00034180237106901036 1.6690365365432043 -49.99999999999987 -4.9999999999999012e+01 -49.99999999999432 -49.99999999996302   
84 504 0.0002980375244764327 1.763244105122912 -49.99999999999987 -4.9999999999998096e+01 -49.999999999994785 -49.99999999998995   
85 510 0.0002329709364452265 1.8809431299008252 -49.99999999999994 -4.9999999999999943e+01 -49.99999999999934 -49.99999999998266   
86 516 0.00017960713191503654 2.0209957281161715 -49.999999999999986 -4.9999999999999986e+01 -49.99999999999878 -49.99999999999703   
87 522 0.00013673946085369432 1.9207136876853688 -49.999999999999986 -4.9999999999999901e+01 -49.99999999999955 -49.99999999999575   
88 528 0.00010267496751533829 1.5573705234667945 -49.999999999999986 -4.9999999999999915e+01 -49.99999999999945 -49.999999999999325   
89 534 0.00011212462260798806 1.2929200356941564 -49.999999999999986 -4.9999999999999964e+01 -49.99999999999987 -49.9999999999997   
90 540 0.00011040515512113264 1.4008861055315351 -49.99999999999999 -4.9999999999999993e+01 -49.999999999999815 -49.99999999999941   
91 546 7.935319895052383e-05 1.3644277044613318 -49.99999999999999 -4.9999999999999972e+01 -49.99999999999977 -49.9999999999994   
92 552 7.387378100353463e-05 1.2372783416615778 -49.99999999999999 -4.9999999999999993e+01 -49.999999999999986 -49.99999999999993   
93 558 6.142730409329585e-05 1.2621391164927815 -49.99999999999999 -4.9999999999999993e+01 -49.99999999999997 -49.999999999999886   
94 564 5.033625659814507e-05 1.4227405192543605 -50.0 -5.0000000000000000e+01 -49.999999999999936 -49.99999999999987   
24 144 1.204522652066668 13.221524301554886 -0.6133333333333333 -6.0999999999999999e-01 -0.6066666666666667 -0.6033333333333334   
25 150 0.9698979673146627 13.990598928493323 -0.6133333333333333 -6.0999999999999999e-01 -0.6066666666666667 -0.6033333333333334   
26 156 0.8899528102733189 12.754695793341927 -0.6133333333333333 -6.0999999999999999e-01 -0.61 -0.6066666666666667   
27 162 0.7742005045796798 14.444021719386566 -0.6133333333333333 -6.1333333333333329e-01 -0.61 -0.5966666666666667   
28 168 0.9087142875195098 14.577181219758078 -0.6133333333333333 -6.0999999999999999e-01 -0.61 -0.61   
29 174 0.8164040430381454 17.19231828734314 -0.6133333333333333 -6.1333333333333329e-01 -0.61 -0.6066666666666667   
30 180 0.6069184387849886 17.436525921138475 -0.6133333333333333 -6.1333333333333329e-01 -0.61 -0.6066666666666667   
31 186 0.5619109103789657 18.285963150003617 -0.6133333333333333 -6.0999999999999999e-01 -0.61 -0.6066666666666667   
32 192 0.7729986549652407 18.71367925377395 -0.6133333333333333 -6.1333333333333329e-01 -0.61 -0.61   
33 198 0.8465212696857587 31.18276294634937 -0.6133333333333333 -6.0999999999999999e-01 -0.61 -0.61   
34 204 0.7667237223428355 37.88871523089677 -0.6133333333333333 -6.1333333333333329e-01 -0.61 -0.61   
35 210 0.5737711672350562 47.27916014216504 -0.6133333333333333 -6.1333333333333329e-01 -0.61 -0.61   
36 216 0.6764307131806006 51.76754502075886 -0.6133333333333333 -6.1333333333333329e-01 -0.61 -0.61   
37 222 0.8680331409215819 67.50331766896335 -0.6133333333333333 -6.1333333333333329e-01 -0.61 -0.61   
38 228 0.713990730897018 107.02945242115034 -0.6133333333333333 -6.1333333333333329e-01 -0.61 -0.61   
39 234 0.6780687597579692 126.10570764828813 -0.6133333333333333 -6.1333333333333329e-01 -0.6133333333333333 -0.61   
40 240 0.5107132380073233 122.48589737809901 -0.6133333333333333 -6.1333333333333329e-01 -0.6133333333333333 -0.61   
41 246 0.42935354197392744 138.57858048066413 -0.6133333333333333 -6.1333333333333329e-01 -0.6133333333333333 -0.6133333333333333   
42 252 0.4617069580668589 150.4819608449804 -0.6133333333333333 -6.1333333333333329e-01 -0.6133333333333333 -0.61   
43 258 0.4045360742110596 147.17949614133002 -0.6133333333333333 -6.1333333333333329e-01 -0.6133333333333333 -0.6133333333333333   
44 264 0.28931467220370355 154.0411963393282 -0.6133333333333333 -6.1333333333333329e-01 -0.6133333333333333 -0.6133333333333333   
45 270 0.31449902123246715 164.96752744147855 -0.6133333333333333 -6.1333333333333329e-01 -0.6133333333333333 -0.6133333333333333   
46 276 0.24154517178878768 165.9104873236557 -0.6133333333333333 -6.1333333333333329e-01 -0.6133333333333333 -0.61   
47 282 0.269428129991181 160.70778744732146 -0.6133333333333333 -6.1333333333333329e-01 -0.6133333333333333 -0.6133333333333333   
48 288 0.2653759763683234 225.5600277156387 -0.6133333333333333 -6.1333333333333329e-01 -0.6133333333333333 -0.6133333333333333   
49 294 0.24793104538317778 208.62340012120512 -0.6133333333333333 -6.1333333333333329e-01 -0.6133333333333333 -0.6133333333333333   
50 300 0.23588437748667423 183.70110121928462 -0.6133333333333333 -6.1333333333333329e-01 -0.6133333333333333 -0.6133333333333333   
51 306 0.2120179916198799 184.00649303477837 -0.6133333333333333 -6.1333333333333329e-01 -0.6133333333333333 -0.6133333333333333   
52 312 0.20106898836033096 195.8051230882042 -0.6133333333333333 -6.1333333333333329e-01 -0.6133333333333333 -0.6133333333333333   
53 318 0.19999693527027934 190.7447151505941 -0.6133333333333333 -6.1333333333333329e-01 -0.6133333333333333 -0.6133333333333333   
