% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=788689, Fri Feb 16 10:33:32 2018
36 324 -0.28992738346798624 -0.06048292561560806 0.034242953453963186 0.3205155928137816 1 1 1 1 1 1
37 333 -0.2573909220331721 -0.02793399350020882 0.09339211659276113 0.284659599591344 1 1 1 1 1 1
38 342 -0.24361083055914687 -0.03647367572773969 0.024427918100104522 0.2745493241581653 1 1 1 1 1 1
39 351 -0.2958303783612678 -0.010768470967815507 0.02467715133687101 0.32189945703526507 1 1 1 1 1 1
40 360 -0.3335629871088816 -0.007413949554381186 0.004919889986925067 0.3331979975341398 1 1 1 1 1 1
41 369 -0.3726586804430524 -0.00391684228961372 0.04310112064782714 0.2748015701602218 1 1 1 1 1 1
42 378 -0.3681311910911492 -0.010693938226773846 0.024483638967667143 0.30757955780178925 1 1 1 1 1 1
43 387 -0.32774993299352234 -0.010612814306462383 0.027741762548191398 0.20979279664947653 1 1 1 1 1 1
44 396 -0.3939321927420875 -0.039293046660432505 0.024650828548252478 0.22703965037584117 1 1 1 1 1 1
45 405 -0.4221548822611144 -0.0005126392770154359 0.017383948804529502 0.28062534863845007 1 1 1 1 1 1
46 414 -0.387197837861746 -0.02487188488556427 0.007269258985890984 0.3351254755955304 1 1 1 1 1 1
47 423 -0.3269259540627106 -0.0067413355598921094 0.007548049047270171 0.3648103676661919 1 1 1 1 1 1
48 432 -0.30979791484164526 -0.05493459273978145 0.020994348527447297 0.3381140149788465 1 1 1 1 1 1
49 441 -0.3115070713597626 -0.05531086988897387 0.019686357013648736 0.3195610869321727 1 1 1 1 1 1
50 450 -0.37090220391852097 -0.012582181136588893 0.003994325263686786 0.33184640088926404 1 1 1 1 1 1
51 459 -0.3438227573800552 -0.001754246959256044 0.018426113266351386 0.32952185171834025 1 1 1 1 1 1
52 468 -0.37739097622126744 -0.009371047794429991 0.005198514445518028 0.29100066648339956 1 1 1 1 1 1
53 477 -0.3813390740304929 -3.4293752731910554e-05 0.0148520700877816 0.29307561271423593 1 1 1 1 1 1
54 486 -0.3714109933400543 -0.008788772493244786 0.017148753299259967 0.22591365509102204 1 1 1 1 1 1
55 495 -0.39045345025756734 -0.03105000810191054 0.014034802355847377 0.20214448402309035 1 1 1 1 1 1
56 504 -0.3942608768893578 -0.06911830251615879 0.01214765036411516 0.17848168826905184 1 1 1 1 1 1
57 513 -0.3856810756564414 -0.014451467221229107 0.02713306112172496 0.19194999058008627 1 1 1 1 1 1
58 522 -0.3674836277168384 -0.04882257627246407 0.004959308566214163 0.15007926788713863 1 1 1 1 1 1
59 531 -0.3961210286421817 -0.0827410383840743 0.027190259992480932 0.22541935035115618 1 1 1 1 1 1
60 540 -0.3908900272899848 -0.12072496272871558 0.03342319226166271 0.19051351944468572 1 1 1 1 1 1
61 549 -0.3889954479888053 -0.011215733789828247 0.057492185821788215 0.14474969209328667 1 1 1 1 1 1
62 558 -0.39843729416361784 -0.0026910455444219238 0.014690275322632753 0.24073513185767267 1 1 1 1 1 1
63 567 -0.4281710238854573 -0.007861649428093078 0.0021486802203561604 0.2330276356534599 1 1 1 1 1 1
64 576 -0.3695245124923209 -0.047505531043906604 0.0023999314967541037 0.2810043276723237 1 1 1 1 1 1
65 585 -0.3258134130312452 -0.04126706604979223 0.006054384574939017 0.2512573556317679 1 1 1 1 1 1
66 594 -0.3386325915222114 -0.021513439513367115 0.08365325870331962 0.23558526814603226 1 1 1 1 1 1
67 603 -0.3307242934556198 -0.05987911447416217 0.050158370815673474 0.3009121346711999 1 1 1 1 1 1
68 612 -0.3486817718296811 -0.06201536964854017 0.04308679480073958 0.2466604018318436 1 1 1 1 1 1
69 621 -0.3282592270718317 -0.003312471742205518 0.006367748596839838 0.2205786095841334 1 1 1 1 1 1
70 630 -0.34955506507236916 -0.020042128343742655 0.01951271640551906 0.23574969249871602 1 1 1 1 1 1
71 639 -0.3645448633681795 -0.021649421035119694 0.03298325398213093 0.1768640326154883 1 1 1 1 1 1
72 648 -0.31568957346567583 -0.019573506197814595 0.03350481409681208 0.15118762618857892 1 1 1 1 1 1
73 657 -0.3789505857253557 -0.06725073958751913 0.003197821460505745 0.14129611319553914 1 1 1 1 1 1
74 666 -0.2926057686346702 -0.05667751879140018 0.00865073263467116 0.15053740529482323 1 1 1 1 1 1
75 675 -0.19477834970768856 -0.007932728987668756 0.02098530300185495 0.1656807614626965 1 1 1 1 1 1
76 684 -0.25084136425218234 -0.02550311406272212 0.0003005359770982933 0.21874530380384954 1 1 1 1 1 1
77 693 -0.21703308404854116 -0.020152601367776204 0.006828521096473413 0.24640519322927135 1 1 1 1 1 1
78 702 -0.22062051442640088 -0.03671585908304327 0.009782569801172349 0.29157040158217445 1 1 1 1 1 1
79 711 -0.28646227790716217 -0.0018667755331175226 0.01115124278085405 0.27504043382719856 1 1 1 1 1 1
80 720 -0.2799836940817932 -0.04886360095660638 0.017026676226107002 0.24850679019259916 1 1 1 1 1 1
81 729 -0.20995085999799543 -0.010268915805506174 0.031462033940213095 0.28424155744757246 1 1 1 1 1 1
82 738 -0.19703265544381404 -0.002562270224313778 0.057778998707860865 0.28039753398939765 1 1 1 1 1 1
83 747 -0.17729371080225817 -0.022911177138162375 0.0024287340554966764 0.24959342553677588 1 1 1 1 1 1
84 756 -0.16816756938927527 -0.02826030768598239 0.009546389763594383 0.28070509422356166 1 1 1 1 1 1
85 765 -0.15341613649407052 -0.007810387193744155 0.0532154414250256 0.28879782064622467 1 1 1 1 1 1
86 774 -0.14307204696385611 -0.0550340416317054 0.01462045326516922 0.2788397947300769 1 1 1 1 1 1
87 783 -0.14055324735830885 -0.0661158945475458 0.0041710693685154425 0.2822160870146267 1 1 1 1 1 1
88 792 -0.11933480244011935 -0.010130479487437515 0.017732524884762037 0.3896184217944816 1 1 1 1 1 1
89 801 -0.16006901982318297 -0.007661285044224858 0.0207928273721263 0.37621114507605113 1 1 1 1 1 1
90 810 -0.19068494071910058 -0.0010224251167027984 0.037384554018622604 0.319731369588335 1 1 1 1 1 1
91 819 -0.1530959463903204 -0.014245820412406431 0.008301547822102743 0.35631141920481757 1 1 1 1 1 1
92 828 -0.10442969088196485 -0.001370800999674384 0.010791280857200453 0.2918340412079044 1 1 1 1 1 1
93 837 -0.11932706670449536 -0.021990124393341255 0.0011105921810522646 0.3249818399373938 1 1 1 1 1 1
94 846 -0.10414519531186953 -0.0161201332641202 0.009671531647178239 0.3043586197928456 1 1 1 1 1 1
95 855 -0.1183349525008495 -0.04222807624417681 0.006129863375359079 0.347825786796887 1 1 1 1 1 1
96 864 -0.10973386136430192 -0.04921617899518566 0.003797062264176057 0.3484764025481761 1 1 1 1 1 1
97 873 -0.06560216671728067 -0.03486471804822948 0.007692868905436216 0.3578452377877893 1 1 1 1 1 1
98 882 -0.10694926958542131 -0.006409107143891523 0.0011763526607213104 0.34305932894775165 1 1 1 1 1 1
99 891 -0.12582312058453693 -0.004151316944516942 0.011741270909055294 0.34482064196333134 1 1 1 1 1 1
100 900 -0.08976235010787909 -0.0022142421356987634 0.014185793699665548 0.32486737833418156 1 1 1 1 1 1
101 909 -0.05976068120756092 -0.015653311572787577 0.017156493590677464 0.3460324622732426 1 1 1 1 1 1
102 918 -0.0902958523177412 -0.03566544669780183 0.012251984943190755 0.32588156927760425 1 1 1 1 1 1
103 927 -0.11983467483310548 -0.014616896297555564 0.029085368172575655 0.28092860229981276 1 1 1 1 1 1
104 936 -0.11481393307532285 -0.015099327798382101 0.04589005009995017 0.22575275032815892 1 1 1 1 1 1
105 945 -0.11588739323700652 -0.011172877509243034 0.006839691668491478 0.24124370369623932 1 1 1 1 1 1
106 954 -0.13219226440800658 -0.017827088639206238 0.0013743228965336855 0.21364291670818014 1 1 1 1 1 1
107 963 -0.13129064026043413 -0.02955373677768143 0.00016239072695220245 0.2330051417968046 1 1 1 1 1 1
108 972 -0.08898651623514718 -0.027560296258971783 0.011664789657158734 0.21490520981722885 1 1 1 1 1 1
109 981 -0.10706488959502278 -0.01954799873946858 0.01751505043031173 0.2711231912011084 1 1 1 1 1 1
110 990 -0.1847671094214148 -0.01721799298903002 0.001334335789248095 0.22912870294450033 1 1 1 1 1 1
111 999 -0.1260475213309699 -0.047066956735103554 0.00459808832815552 0.24938585542208525 1 1 1 1 1 1
112 1008 -0.16964899751720405 -0.004083324082193476 0.03305742258577094 0.2838284984658153 1 1 1 1 1 1
113 1017 -0.2430281505646017 -0.01109810260329631 0.02420690136566608 0.2521470810931527 1 1 1 1 1 1
114 1026 -0.25110432284464196 -0.002088252150830313 0.05235662213368111 0.26105567194079166 1 1 1 1 1 1
115 1035 -0.2823663510137434 -0.0015576077132219547 0.0016229144619721203 0.2688596067710127 1 1 1 1 1 1
116 1044 -0.27188955676350285 -0.0014582280476999137 0.004091794285789159 0.23152833727410316 1 1 1 1 1 1
117 1053 -0.25033215984075863 -0.003822890699917959 0.007294989668453438 0.21836422188902224 1 1 1 1 1 1
118 1062 -0.22890639551038938 -0.01485554277330955 0.011435730342925393 0.23480152584624983 1 1 1 1 1 1
119 1071 -0.2718012257344087 -0.012699975457169294 0.032763557651123924 0.23322030761301032 1 1 1 1 1 1
120 1080 -0.15772185547441864 -0.023704346755777157 0.016176315734158325 0.1907967934321586 1 1 1 1 1 1
121 1089 -0.24064674577633105 -0.014480985636336223 0.01694834586385831 0.16455188059564457 1 1 1 1 1 1
122 1098 -0.22331664368068457 -0.009051886660815679 0.02100090467845734 0.21309880253349128 1 1 1 1 1 1
123 1107 -0.22574624622099235 -0.010749103664638658 0.011550818631294956 0.20587586446348247 1 1 1 1 1 1
124 1116 -0.21813779964309127 -0.017646860167497693 0.02225336622560379 0.22119811765819838 1 1 1 1 1 1
125 1125 -0.2630477922504714 -0.0638967289364758 0.0351179161912398 0.2618408301939873 1 1 1 1 1 1
126 1134 -0.3025092044331658 -0.023931561597337274 0.005864311805499897 0.22892123934132144 1 1 1 1 1 1
127 1143 -0.24748260737346636 -0.006188889306795367 0.014970117181878491 0.18408921910955695 1 1 1 1 1 1
128 1152 -0.2822462739666239 -0.004472282095152322 0.06631184677808175 0.24763646996853267 1 1 1 1 1 1
129 1161 -0.2879837245910034 -0.00019775724634464364 0.027990148696533164 0.2757722463860232 1 1 1 1 1 1
130 1170 -0.2182671140773505 -0.028161709480032174 0.011222679019512473 0.2700740646346586 1 1 1 1 1 1
131 1179 -0.1869911825456142 -0.12482891739144623 0.004631737207621481 0.2715175387085389 1 1 1 1 1 1
132 1188 -0.169810148324091 -0.08778694556354634 0.045815932774853976 0.33258003220651355 1 1 1 1 1 1
133 1197 -0.12655429789546901 -0.08958787848443082 0.0034324009996853297 0.3423990895779621 1 1 1 1 1 1
134 1206 -0.13826031381650072 -0.025938933118780164 0.022109570852975984 0.3746864416139171 1 1 1 1 1 1
135 1215 -0.13700959948823366 -0.022261733952229558 0.0038540258664949735 0.30789549782007236 1 1 1 1 1 1
136 1224 -0.17094399918416697 -0.007932907964529076 0.032378463769604675 0.3373147496067113 1 1 1 1 1 1
137 1233 -0.18018220081528258 -0.0390564900286086 0.08211545300127365 0.3325206273254733 1 1 1 1 1 1
138 1242 -0.21112001460596447 -0.037360161770281425 0.0740520793427388 0.353301855086482 1 1 1 1 1 1
139 1251 -0.2895285074182779 -0.04582268454938468 0.041874781557266115 0.3391405636908084 1 1 1 1 1 1
140 1260 -0.2778361241678431 -0.048200182577359175 0.07118964573004852 0.28013926041524984 1 1 1 1 1 1
141 1269 -0.24559016196814934 -0.05751753105632334 0.03268813362280175 0.2379973967633228 1 1 1 1 1 1
142 1278 -0.25111448780241347 -0.0032284333323649725 0.055974499549260204 0.27340711468413487 1 1 1 1 1 1
143 1287 -0.24293133802943867 -0.0016227807430107665 0.06806246422052296 0.2064021679983108 1 1 1 1 1 1
144 1296 -0.2577942540723459 -0.005719795261568951 0.006961158697110356 0.22897724714207804 1 1 1 1 1 1
145 1305 -0.2888339226184981 -0.015141390198591552 0.028627152932837675 0.23664553661420012 1 1 1 1 1 1
146 1314 -0.31576554865570705 -0.014752798139022201 0.09014197966747452 0.26385424166894483 1 1 1 1 1 1
147 1323 -0.23154381454102407 -0.014356367216575593 0.014555585419586506 0.26208535037468145 1 1 1 1 1 1
148 1332 -0.24563136630387877 -0.03405328661482825 0.0064864601368351165 0.26438518302692104 1 1 1 1 1 1
149 1341 -0.18761350902878146 -0.0068751926832903865 0.023917278649045644 0.23761337762378776 1 1 1 1 1 1
150 1350 -0.222170610306961 -0.024751750499370645 0.02911736275849949 0.23401579847134266 1 1 1 1 1 1
151 1359 -0.23068773414255614 -0.020147870031492727 0.04128446881783376 0.2500982974878006 1 1 1 1 1 1
152 1368 -0.23699489549021915 -0.023518795652942206 0.01134105423949946 0.2326979037904733 1 1 1 1 1 1
153 1377 -0.25413069209046724 -0.026006322465981203 0.055369517990310285 0.20869657756653595 1 1 1 1 1 1
154 1386 -0.27466295218191566 -0.014424678290323715 0.01950353891919425 0.18473043591268362 1 1 1 1 1 1
155 1395 -0.25809431423806933 -0.03050076255468347 0.006813829692187778 0.2123532832230833 1 1 1 1 1 1
156 1404 -0.2216591333089232 -0.005428471845377035 0.06743714627492628 0.23985230236218436 1 1 1 1 1 1
157 1413 -0.18966796985180207 -0.018610026983904928 0.06565491514389875 0.23810516378687158 1 1 1 1 1 1
158 1422 -0.12017989907460258 -0.042386402410069156 0.004635882761277431 0.23861180797221587 1 1 1 1 1 1
159 1431 -0.1392944066435539 -0.0005141523693246051 0.0014298282589038794 0.32903160901033573 1 1 1 1 1 1
160 1440 -0.1629638482163319 -0.03430793267744009 0.02079722974063795 0.3177730518647472 1 1 1 1 1 1
161 1449 -0.21033607364527884 -0.01040197144130588 0.02437964100412967 0.3152534925545676 1 1 1 1 1 1
162 1458 -0.16744357131218673 -0.027649812309351627 0.019499420084528464 0.30378749105764097 1 1 1 1 1 1
163 1467 -0.24496514623955762 -0.032756803885063995 0.034391831474089224 0.30368767548151504 1 1 1 1 1 1
164 1476 -0.28510684792508983 -0.08806677098877695 0.012328570687963825 0.29181224604123973 1 1 1 1 1 1
165 1485 -0.2871478315083359 -0.006537825135395447 0.10953096239448998 0.264550903153242 1 1 1 1 1 1
166 1494 -0.3108494297776836 -0.07948672082925093 0.0019404200800914 0.26393286809113903 1 1 1 1 1 1
167 1503 -0.31882007432988424 -0.030620824287922645 0.014681116902307206 0.2502940727958595 1 1 1 1 1 1
168 1512 -0.2697265509989303 -0.017779620152761966 0.010290204311728564 0.22513646271515217 1 1 1 1 1 1
169 1521 -0.25891146579042124 -0.053057756737433855 0.0023945559899326146 0.2488040304268904 1 1 1 1 1 1
170 1530 -0.3127595950212804 -0.042203809036660045 0.00944782452203368 0.22184643159446416 1 1 1 1 1 1
171 1539 -0.31747137044484436 -0.03008790780969512 0.019899957716192025 0.21437778829867746 1 1 1 1 1 1
172 1548 -0.27925604067059 -0.037156996523652765 0.008478479878296937 0.2542011779489844 1 1 1 1 1 1
173 1557 -0.27639644375267747 -0.02569823101763872 0.00014864504874221882 0.2711916509997769 1 1 1 1 1 1
174 1566 -0.33992311747511295 -0.007478084626431052 0.001627515694957139 0.2845143466812645 1 1 1 1 1 1
175 1575 -0.3436613296141931 -0.058086148227644324 0.03367151501900503 0.30154729300831307 1 1 1 1 1 1
176 1584 -0.379396354796174 -0.007061770190022 0.002675007368058275 0.2596698307887742 1 1 1 1 1 1
